"sample_id","bees_num","date","season","site","native_or_non","sampling","plant_species","time","bee_species","sex","specialized_on","parasitic","nesting","status","nonnative_bee"
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Melissodes subillatus","f",null,null,null,null,null
17458,14,"07/03/2017","early.season","C","native","hand netting","Rudbeckia hirta",1520,"Melissodes subillatus","f",null,null,null,null,null
17459,3,"06/13/2017","early.season","C","non-native","hand netting","Coronilla varia",1400,"Lasioglossum subviridatum","f",null,0,"wood",null,0
17459,3,"06/13/2017","early.season","C","non-native","hand netting","Coronilla varia",1400,"Lasioglossum tegulare","f",null,0,"ground",null,0
17459,1,"06/13/2017","early.season","C","non-native","hand netting","Cosmos bipinnatus",1400,"Lasioglossum versatum","f",null,0,"ground",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Anthidiellum notatum","f",null,0,"wood",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Megachile exilis","f",null,null,null,null,null
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Megachile exilis","f",null,null,null,null,null
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Ceratina calcarata","m",null,0,"wood",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Lasioglossum vierecki","f",null,0,"ground",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Lasioglossum tegulare","f",null,0,"ground",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Halictus confusus","f",null,0,"ground",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Lasioglossum oblongum","f",null,0,"wood",null,0
17460,51,"07/03/2017","early.season","C","non-native","pan traps","None",1105,"Lasioglossum pilosum","m",null,0,"ground",null,0
17461,7,"07/03/2017","early.season","C","non-native","hand netting","Daucus carota",1435,"Lasioglossum pilosum","f",null,0,"ground",null,0
17461,7,"07/03/2017","early.season","C","non-native","hand netting","Daucus carota",1435,"Augochlorella aurata","f",null,0,"ground",null,0
17461,7,"07/03/2017","early.season","C","non-native","hand netting","Daucus carota",1435,"Ceratina calcarata","f",null,0,"wood",null,0
17461,7,"07/03/2017","early.season","C","non-native","hand netting","Daucus carota",1435,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17461,7,"07/03/2017","early.season","C","non-native","hand netting","Daucus carota",1435,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17461,7,"07/03/2017","early.season","C","non-native","hand netting","Daucus carota",1435,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17461,1,"07/03/2017","early.season","C","non-native","hand netting","Trifolium pratense",1435,"Hylaeus modestus","m",null,0,"wood",null,0
17461,1,"07/03/2017","early.season","C","non-native","hand netting","Coronilla varia",1435,"Hylaeus affinis/modestus","m",null,0,"wood",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Hylaeus affinis/modestus","m",null,0,"wood",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Hylaeus affinis/modestus","m",null,0,"wood",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum tegulare","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Bombus fervidus/pensylvanicus","m",null,0,"ground","vulnerable (IUCN)",0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Anthidiellum notatum","f",null,0,"wood",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum pilosum","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum tegulare","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum weemsi","f",null,null,null,null,null
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum tegulare","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Augochlorella aurata","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum pilosum","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Calliopsis andreniformis","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Melitoma taurea","m","Ipomoea",0,"ground","common",0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17462,43,"07/18/2017","late.season","A","native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17463,6,"07/18/2017","late.season","A","native","hand netting","Chamaecrista fasciculata",1500,"Triepeolus lunatus","m",null,1,"parasite [ground]",null,0
17463,6,"07/18/2017","late.season","A","native","hand netting","Chamaecrista fasciculata",1500,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17463,6,"07/18/2017","late.season","A","native","hand netting","Chamaecrista fasciculata",1500,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17463,6,"07/18/2017","late.season","A","native","hand netting","Monarda punctata",1500,"Bombus impatiens","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Triepeolus remigatus","f",null,1,"parasite [ground]",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Anthidium manicatum","m",null,0,"wood/cavities",null,1
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Bombus impatiens","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Bombus impatiens","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Bombus griseocollis","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Bombus pensylvanicus","f",null,0,"ground","vulnerable (IUCN)",0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum tegulare","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum tegulare","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Anthidium manicatum","m",null,0,"wood/cavities",null,1
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum pilosum","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Megachile brevis","f",null,0,"wood",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Bombus impatiens","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum pilosum","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Augochlorella aurata","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Melissodes bimaculatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum pilosum","f",null,0,"ground",null,0
17464,34,"07/18/2017","late.season","A","non-native","pan traps","None",915,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17465,2,"07/18/2017","late.season","A","non-native","hand netting","Trifolium pratense",1540,"Calliopsis andreniformis","f",null,0,"ground",null,0
17465,2,"07/18/2017","late.season","A","non-native","hand netting","Trifolium pratense",1540,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17465,1,"07/18/2017","late.season","A","non-native","hand netting","Melilotus officinalis",1540,"Lasioglossum pilosum","f",null,0,"ground",null,0
17465,6,"07/18/2017","late.season","A","non-native","hand netting","Daucus carota",1540,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17465,6,"07/18/2017","late.season","A","non-native","hand netting","Daucus carota",1540,"Melissodes bimaculatus","m",null,0,"ground",null,0
17465,6,"07/18/2017","late.season","A","non-native","hand netting","Daucus carota",1540,"Melissodes bimaculatus","m",null,0,"ground",null,0
17465,6,"07/18/2017","late.season","A","non-native","hand netting","Daucus carota",1540,"Melissodes bimaculatus","f",null,0,"ground",null,0
17465,6,"07/18/2017","late.season","A","non-native","hand netting","Daucus carota",1540,"Bombus impatiens","f",null,0,"ground",null,0
17465,6,"07/18/2017","late.season","A","non-native","hand netting","Daucus carota",1540,"Bombus impatiens","m",null,0,"ground",null,0
17466,7,"07/18/2017","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17466,7,"07/18/2017","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17466,7,"07/18/2017","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Augochlorella aurata","f",null,0,"ground",null,0
17466,7,"07/18/2017","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Augochlorella aurata","f",null,0,"ground",null,0
17466,7,"07/18/2017","late.season","B","native","hand netting","Chamaecrista fasciculata",1045,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17466,5,"07/18/2017","late.season","B","native","hand netting","Helenium flexuosum",1045,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17466,5,"07/18/2017","late.season","B","native","hand netting","Helenium flexuosum",1045,"Augochlorella aurata","f",null,0,"ground",null,0
17466,5,"07/18/2017","late.season","B","native","hand netting","Helenium flexuosum",1045,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17466,5,"07/18/2017","late.season","B","native","hand netting","Helenium flexuosum",1045,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17466,5,"07/18/2017","late.season","B","native","hand netting","Helenium flexuosum",1045,"Augochlorella aurata","f",null,0,"ground",null,0
17466,2,"07/18/2017","late.season","B","native","hand netting","Pycnanthemum tenuifolium",1045,"Lasioglossum versatum","f",null,0,"ground",null,0
17467,12,"07/03/2017","early.season","B","native","pan traps","None",1050,"Megachile brevis","f",null,0,"wood",null,0
17467,12,"07/03/2017","early.season","B","native","pan traps","None",1050,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17467,12,"07/03/2017","early.season","B","native","pan traps","None",1050,"Lasioglossum trigeminum","f",null,0,"ground",null,0
17467,12,"07/03/2017","early.season","B","native","pan traps","None",1050,"Megachile mendica","f",null,0,"ground",null,0
17467,12,"07/03/2017","early.season","B","native","pan traps","None",1050,"Megachile mendica","f",null,0,"ground",null,0
17467,12,"07/03/2017","early.season","B","native","pan traps","None",1050,"Melissodes bimaculatus","m",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Lasioglossum versatum","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Augochlorella aurata","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Augochlorella aurata","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Augochlorella aurata","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Augochlorella aurata","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Augochlorella aurata","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Agapostemon splendens","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Melissodes bimaculatus","m",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Melissodes bimaculatus","m",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Melissodes bimaculatus","m",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17468,22,"07/18/2017","late.season","B","non-native","pan traps","None",935,"Bombus bimaculatus","m",null,0,"ground",null,0
17469,1,"07/18/2017","late.season","B","non-native","hand netting","Origanum vulgare",1150,"Bombus bimaculatus","f",null,0,"ground",null,0
17469,3,"07/18/2017","late.season","B","non-native","hand netting","Agastache foeniculum",1150,"Bombus citrinus","m",null,1,"parasite [ground]",null,0
17469,3,"07/18/2017","late.season","B","non-native","hand netting","Agastache foeniculum",1150,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17469,3,"07/18/2017","late.season","B","non-native","hand netting","Agastache foeniculum",1150,"Anthidiellum notatum","f",null,0,"wood",null,0
17469,3,"07/18/2017","late.season","B","non-native","hand netting","Lotus corniculatus",1150,"Anthidiellum notatum","f",null,0,"wood",null,0
17469,3,"07/18/2017","late.season","B","non-native","hand netting","Lotus corniculatus",1150,"Bombus impatiens","f",null,0,"ground",null,0
17469,3,"07/18/2017","late.season","B","non-native","hand netting","Lotus corniculatus",1150,"Bombus impatiens","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Lasioglossum hitchensi","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Megachile mendica","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Megachile mendica","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Bombus impatiens","f",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Bombus griseocollis","m",null,0,"ground",null,0
17469,13,"07/18/2017","late.season","B","non-native","hand netting","Daucus carota",1150,"Apis mellifera","f",null,0,"hive",null,1
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Agapostemon texanus","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Agapostemon texanus","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum tegulare","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17470,34,"07/18/2017","late.season","C","native","pan traps","None",955,"Lasioglossum coreopsis","f",null,0,"ground",null,0
17471,9,"07/18/2017","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","m",null,0,"ground",null,0
17471,9,"07/18/2017","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17471,9,"07/18/2017","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17471,9,"07/18/2017","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17471,9,"07/18/2017","late.season","C","native","hand netting","Helenium flexuosum",1010,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17471,3,"07/18/2017","late.season","C","native","hand netting","Rudbeckia hirta",1010,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17471,3,"07/18/2017","late.season","C","native","hand netting","Rudbeckia hirta",1010,"Bombus impatiens","f",null,0,"ground",null,0
17471,3,"07/18/2017","late.season","C","native","hand netting","Rudbeckia hirta",1010,"Bombus impatiens","f",null,0,"ground",null,0
17471,8,"07/18/2017","late.season","C","native","hand netting","Chamaecrista fasciculata",1010,"Bombus impatiens","f",null,0,"ground",null,0
17471,8,"07/18/2017","late.season","C","native","hand netting","Chamaecrista fasciculata",1010,"Bombus impatiens","f",null,0,"ground",null,0
17471,8,"07/18/2017","late.season","C","native","hand netting","Chamaecrista fasciculata",1010,"Bombus impatiens","f",null,0,"ground",null,0
17471,8,"07/18/2017","late.season","C","native","hand netting","Chamaecrista fasciculata",1010,"Bombus impatiens","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum vierecki","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum vierecki","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum floridanum","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum pilosum","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Augochlorella aurata","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Lasioglossum callidum","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Agapostemon texanus","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Agapostemon splendens","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Bombus griseocollis","f",null,0,"ground",null,0
17472,36,"07/18/2017","late.season","C","non-native","pan traps","None",955,"Bombus fervidus","f",null,0,"ground","vulnerable (IUCN)",0
17473,2,"07/18/2017","late.season","C","non-native","hand netting","Trifolium pratense",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,2,"07/18/2017","late.season","C","non-native","hand netting","Trifolium pratense",915,"Bombus impatiens","f",null,0,"ground",null,0
17473,5,"07/18/2017","late.season","C","non-native","hand netting","Daucus carota",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,5,"07/18/2017","late.season","C","non-native","hand netting","Daucus carota",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,5,"07/18/2017","late.season","C","non-native","hand netting","Daucus carota",915,"Bombus impatiens","f",null,0,"ground",null,0
17473,5,"07/18/2017","late.season","C","non-native","hand netting","Daucus carota",915,"Bombus impatiens","m",null,0,"ground",null,0
17473,5,"07/18/2017","late.season","C","non-native","hand netting","Daucus carota",915,"Bombus citrinus","m",null,1,"parasite [ground]",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Agapostemon texanus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus parallelus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Agapostemon splendens","m",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Agapostemon splendens","m",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Agapostemon splendens","m",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,18,"07/18/2017","late.season","C","non-native","hand netting","Cichorium intybus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Halictus poeyi/ligatus","f",null,0,"ground",null,0
17473,8,"07/18/2017","late.season","C","non-native","hand netting","Cosmos bipinnatus",915,"Nomada vegana","m",null,1,"parasite [ground]",null,0
